date,value
2014-03-01,100.624497808139
2014-04-01,100.46296010662
2014-05-01,100.322175160333
2014-06-01,100.205049449963
2014-07-01,100.117264540912
2014-08-01,100.061888686811
2014-09-01,100.028884368758
2014-10-01,100.025414907164
2014-11-01,100.054357859936
2014-12-01,100.115396567524
2015-01-01,100.186998815857
2015-02-01,100.260294070708
2015-03-01,100.328960913616
2015-04-01,100.361255723563
2015-05-01,100.305700857962
2015-06-01,100.144534919325
2015-07-01,99.9130709942486
2015-08-01,99.6718072875044
2015-09-01,99.468386467666
2015-10-01,99.3333065236684
2015-11-01,99.2557460117686
2015-12-01,99.2054755185897
2016-01-01,99.1774161535592
2016-02-01,99.1849551117456
2016-03-01,99.2304433963279
2016-04-01,99.3046046106824
2016-05-01,99.4010777368982
2016-06-01,99.5249985162702
2016-07-01,99.6766933376804
2016-08-01,99.8434967043189
2016-09-01,100.022322293398
2016-10-01,100.194182712523
2016-11-01,100.34411253838
2016-12-01,100.458311660116
2017-01-01,100.538480708905
2017-02-01,100.590097123808
2017-03-01,100.620604467086
2017-04-01,100.64372863001
2017-05-01,100.670156624868
2017-06-01,100.702929281736
2017-07-01,100.730055519688
2017-08-01,100.737039837365
2017-09-01,100.711400463722
2017-10-01,100.648251127118
2017-11-01,100.548102327411
2017-12-01,100.416630010127
2018-01-01,100.275912427741
2018-02-01,100.135327613569
2018-03-01,99.998808612327
2018-04-01,99.8553926443681
2018-05-01,99.6896505814032
2018-06-01,99.4902628952511
2018-07-01,99.261972235771
2018-08-01,99.0213318007538
2018-09-01,98.7847244374121
2018-10-01,98.5544645657878
2018-11-01,98.3461916546689
2018-12-01,98.1828913949906
2019-01-01,98.0982035398001
2019-02-01,98.1053574723698
2019-03-01,98.1861582867518
2019-04-01,98.3057260452741
2019-05-01,98.4351381038844
2019-06-01,98.5664061133447
2019-07-01,98.6801566200073
2019-08-01,98.7670948225772
2019-09-01,98.8315323612566
2019-10-01,98.8891305213626
2019-11-01,98.9676282753398
2019-12-01,99.0794755204077
2020-01-01,95.03283716724
2020-02-01,87.1035629501448
2020-03-01,85.5821570241773
2020-04-01,92.0096786507414
2020-05-01,95.6343482939589
2020-06-01,98.9636718228247
2020-07-01,99.9281760677317
2020-08-01,100.960030817163
2020-09-01,101.955037687707
2020-10-01,102.279541925033
2020-11-01,102.496451766516
2020-12-01,102.59020092365
2021-01-01,102.569725283774
2021-02-01,102.426420145439
2021-03-01,102.183436449069
2021-04-01,101.867038377681
2021-05-01,101.498733458408
2021-06-01,101.096331265928
2021-07-01,100.686443330877
2021-08-01,100.299151213393
2021-09-01,99.9625984403326
2021-10-01,99.6905599236166
2021-11-01,99.468462908571
2021-12-01,99.2608349197464
2022-01-01,99.0272326424453
2022-02-01,98.7563083975706
2022-03-01,98.4737762520469
2022-04-01,98.2150698039872
2022-05-01,98.0080586697658
2022-06-01,97.8713252803841
2022-07-01,97.8103835356683
2022-08-01,97.8479774547887
2022-09-01,97.9901064861939
2022-10-01,98.2328635583896
2022-11-01,98.5825214402841
2022-12-01,99.0307111174512
2023-01-01,99.5384568258122
2023-02-01,100.052101514556
2023-03-01,100.539154728592
2023-04-01,100.9792504781
2023-05-01,101.371244961342
2023-06-01,101.718467435407
2023-07-01,101.999385817526
2023-08-01,102.183318824827
